CAMPAIGN,SUBCAMPAING,PHYS_GROUP,PROJECT,STEP,REQUEST,STATUS,TASK_ID,TASKNAME,HASHTAG_LIST,EVENTS_TOTAL,T_EVENTS_REQUESTED,T_STAMP
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186260,mc16_13TeV.363168.MGPy8EG_N30NLO_Zee_Ht2000_E_CMS_CVetoBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",20000,0,2017-06-30 12:16:26.902624
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186270,mc16_13TeV.363169.MGPy8EG_N30NLO_Zee_Ht2000_E_CMS_CFilterBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",20000,0,2017-06-30 12:16:26.903293
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186280,mc16_13TeV.363170.MGPy8EG_N30NLO_Zee_Ht2000_E_CMS_BFilter.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",20000,0,2017-06-30 12:16:26.904000
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186290,mc16_13TeV.363123.MGPy8EG_N30NLO_Zmumu_Ht0_70_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1303000,0,2017-06-30 12:16:26.906181
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186299,mc16_13TeV.363124.MGPy8EG_N30NLO_Zmumu_Ht0_70_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",382500,0,2017-06-30 12:16:26.908093
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186309,mc16_13TeV.363125.MGPy8EG_N30NLO_Zmumu_Ht0_70_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",335000,0,2017-06-30 12:16:26.909528
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186319,mc16_13TeV.363126.MGPy8EG_N30NLO_Zmumu_Ht70_140_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1319400,0,2017-06-30 12:16:26.910306
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186329,mc16_13TeV.363127.MGPy8EG_N30NLO_Zmumu_Ht70_140_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",668400,0,2017-06-30 12:16:26.911314
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186339,mc16_13TeV.363128.MGPy8EG_N30NLO_Zmumu_Ht70_140_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",262440,0,2017-06-30 12:16:26.911835
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186348,mc16_13TeV.363129.MGPy8EG_N30NLO_Zmumu_Ht140_280_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1305000,0,2017-06-30 12:16:26.912350
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186358,mc16_13TeV.363130.MGPy8EG_N30NLO_Zmumu_Ht140_280_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",655400,0,2017-06-30 12:16:26.913647
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186367,mc16_13TeV.363131.MGPy8EG_N30NLO_Zmumu_Ht140_280_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",517920,0,2017-06-30 12:16:26.914884
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186378,mc16_13TeV.363132.MGPy8EG_N30NLO_Zmumu_Ht280_500_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",524000,0,2017-06-30 12:16:26.915643
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186388,mc16_13TeV.363133.MGPy8EG_N30NLO_Zmumu_Ht280_500_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",267000,0,2017-06-30 12:16:26.917036
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186399,mc16_13TeV.363134.MGPy8EG_N30NLO_Zmumu_Ht280_500_BFilter.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",153000,0,2017-06-30 12:16:26.917575
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186408,mc16_13TeV.363135.MGPy8EG_N30NLO_Zmumu_Ht500_700_CVetoBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",131000,0,2017-06-30 12:16:26.918850
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186419,mc16_13TeV.363136.MGPy8EG_N30NLO_Zmumu_Ht500_700_CFilterBVeto.recon.e4649_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",136000,0,2017-06-30 12:16:26.919311
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186426,mc16_13TeV.363147.MGPy8EG_N30NLO_Zee_Ht0_70_CVetoBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",2000000,0,2017-06-30 12:16:26.919950
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186432,mc16_13TeV.363148.MGPy8EG_N30NLO_Zee_Ht0_70_CFilterBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",664900,0,2017-06-30 12:16:26.921399
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186438,mc16_13TeV.363149.MGPy8EG_N30NLO_Zee_Ht0_70_BFilter.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",482950,0,2017-06-30 12:16:26.922869
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186445,mc16_13TeV.363150.MGPy8EG_N30NLO_Zee_Ht70_140_CVetoBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1320800,0,2017-06-30 12:16:26.923608
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186451,mc16_13TeV.363151.MGPy8EG_N30NLO_Zee_Ht70_140_CFilterBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",988400,0,2017-06-30 12:16:26.924875
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186457,mc16_13TeV.363152.MGPy8EG_N30NLO_Zee_Ht70_140_BFilter.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",263280,0,2017-06-30 12:16:26.925854
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186462,mc16_13TeV.363153.MGPy8EG_N30NLO_Zee_Ht140_280_CVetoBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",1315000,0,2017-06-30 12:16:26.926423
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186467,mc16_13TeV.363154.MGPy8EG_N30NLO_Zee_Ht140_280_CFilterBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",654350,0,2017-06-30 12:16:26.927788
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186472,mc16_13TeV.363155.MGPy8EG_N30NLO_Zee_Ht140_280_BFilter.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",521860,0,2017-06-30 12:16:26.929122
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186477,mc16_13TeV.363156.MGPy8EG_N30NLO_Zee_Ht280_500_CVetoBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",526000,0,2017-06-30 12:16:26.930547
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186483,mc16_13TeV.363157.MGPy8EG_N30NLO_Zee_Ht280_500_CFilterBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",264000,0,2017-06-30 12:16:26.932445
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186487,mc16_13TeV.363158.MGPy8EG_N30NLO_Zee_Ht280_500_BFilter.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",154000,0,2017-06-30 12:16:26.934602
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186491,mc16_13TeV.363159.MGPy8EG_N30NLO_Zee_Ht500_700_CVetoBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",132000,0,2017-06-30 12:16:26.935347
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186495,mc16_13TeV.363160.MGPy8EG_N30NLO_Zee_Ht500_700_CFilterBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",135000,0,2017-06-30 12:16:26.936025
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186499,mc16_13TeV.363161.MGPy8EG_N30NLO_Zee_Ht500_700_BFilter.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",43000,0,2017-06-30 12:16:26.937180
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186503,mc16_13TeV.363162.MGPy8EG_N30NLO_Zee_Ht700_1000_CVetoBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",34900,0,2017-06-30 12:16:26.938042
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186507,mc16_13TeV.363163.MGPy8EG_N30NLO_Zee_Ht700_1000_CFilterBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",35000,0,2017-06-30 12:16:26.941075
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186511,mc16_13TeV.363164.MGPy8EG_N30NLO_Zee_Ht700_1000_BFilter.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",15000,0,2017-06-30 12:16:26.942273
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186515,mc16_13TeV.363165.MGPy8EG_N30NLO_Zee_Ht1000_2000_CVetoBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",35000,0,2017-06-30 12:16:26.942710
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186519,mc16_13TeV.363166.MGPy8EG_N30NLO_Zee_Ht1000_2000_CFilterBVeto.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",35000,0,2017-06-30 12:16:26.943344
mc16,mc16a,MCGN,mc16_13TeV,Reco,11222,done,11186523,mc16_13TeV.363167.MGPy8EG_N30NLO_Zee_Ht1000_2000_BFilter.recon.e4866_s3126_r9364,"MC16a_CP,MGPy8EG,Z,drellYan,electron,jets",34960,0,2017-06-30 12:16:26.943976
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185717,mc16_13TeV.305776.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M3500.recon.e5184_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",95000,0,2017-06-30 12:16:26.825401
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185722,mc16_13TeV.305777.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M4000.recon.e5184_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",100000,0,2017-06-30 12:16:26.825924
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185726,mc16_13TeV.305778.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M4500.recon.e5184_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",100000,0,2017-06-30 12:16:26.827347
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185730,mc16_13TeV.305779.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M5000.recon.e5184_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",100000,0,2017-06-30 12:16:26.828307
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185734,mc16_13TeV.305780.MadGraphPythia8EvtGen_A14NNPDF23LO_RS_G_hh_bbbb_c10_M6000.recon.e5184_s3126_r9364,"Higgs,MC16a_CP,MadGraphPythia8EvtGen,RandallSundrum,exotic,graviton,warpedED",100000,0,2017-06-30 12:16:26.829666
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185738,mc16_13TeV.426001.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ1.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",665000,0,2017-06-30 12:16:26.830989
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185742,mc16_13TeV.426002.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ2.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",665000,0,2017-06-30 12:16:26.831701
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185746,mc16_13TeV.426003.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ3.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",665000,0,2017-06-30 12:16:26.832874
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185750,mc16_13TeV.426004.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ4.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",665000,0,2017-06-30 12:16:26.834751
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185754,mc16_13TeV.426005.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ5.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",665000,0,2017-06-30 12:16:26.836358
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185758,mc16_13TeV.426006.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ6.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",665000,0,2017-06-30 12:16:26.837528
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185762,mc16_13TeV.426007.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ7.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",663000,0,2017-06-30 12:16:26.839468
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185766,mc16_13TeV.426008.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ8.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",165000,0,2017-06-30 12:16:26.840876
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185770,mc16_13TeV.426009.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ9.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",165000,0,2017-06-30 12:16:26.841591
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185774,mc16_13TeV.426001.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ1.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",1335000,0,2017-06-30 12:16:26.842121
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185782,mc16_13TeV.426003.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ3.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",1335000,0,2017-06-30 12:16:26.844510
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185786,mc16_13TeV.426004.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ4.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",1335000,0,2017-06-30 12:16:26.846892
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185790,mc16_13TeV.426005.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ5.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",1335000,0,2017-06-30 12:16:26.848375
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185794,mc16_13TeV.426006.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ6.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",1335000,0,2017-06-30 12:16:26.851003
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,done,11185804,mc16_13TeV.426008.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ8.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",335000,0,2017-06-30 12:16:26.854816
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,finished,11185778,mc16_13TeV.426002.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ2.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",1334000,0,2017-06-30 12:16:26.843557
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,finished,11185799,mc16_13TeV.426007.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ7.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",1337000,0,2017-06-30 12:16:26.852742
mc16,mc16a,MCGN,mc16_13TeV,Reco,11359,finished,11185809,mc16_13TeV.426009.PowhegPythia8EvtGen_A14_NNPDF23LO_CT10ME_jetjet_JZ9.recon.e3788_s3126_r9364,"MC16a_CP,PowhegPythia8EvtGen,QCD,SM,dijet,jets,multijet",334000,0,2017-06-30 12:16:26.855879
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446175,mc16_13TeV.301243.Pythia8EvtGen_A14NNPDF23LO_Wprime_enu_SSM3000.recon.e3886_s3126_r9364,"BSM,MC16a,Pythia8EvtGen,SSM,Wprime,electroweak,exotic,heavyBoson,lepton,neutrino,resonance",20000,0,2017-06-30 12:16:33.883512
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446184,mc16_13TeV.301244.Pythia8EvtGen_A14NNPDF23LO_Wprime_enu_SSM4000.recon.e3795_s3126_r9364,"BSM,MC16a,Pythia8EvtGen,SSM,Wprime,electroweak,exotic,heavyBoson,lepton,neutrino,resonance",20000,0,2017-06-30 12:16:33.885908
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446207,mc16_13TeV.301245.Pythia8EvtGen_A14NNPDF23LO_Wprime_enu_SSM5000.recon.e3795_s3126_r9364,"BSM,MC16a,Pythia8EvtGen,SSM,Wprime,electroweak,exotic,heavyBoson,lepton,neutrino,resonance",20000,0,2017-06-30 12:16:33.888473
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446263,mc16_13TeV.301247.Pythia8EvtGen_A14NNPDF23LO_Wprime_munu_SSM3000.recon.e3886_s3126_r9364,"BSM,MC16a,Pythia8EvtGen,SSM,Wprime,electroweak,exotic,heavyBoson,lepton,neutrino,resonance",20000,0,2017-06-30 12:16:33.891239
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446306,mc16_13TeV.301248.Pythia8EvtGen_A14NNPDF23LO_Wprime_munu_SSM4000.recon.e3795_s3126_r9364,"BSM,MC16a,Pythia8EvtGen,SSM,Wprime,electroweak,exotic,heavyBoson,lepton,neutrino,resonance",20000,0,2017-06-30 12:16:33.893126
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446338,mc16_13TeV.301249.Pythia8EvtGen_A14NNPDF23LO_Wprime_munu_SSM5000.recon.e3795_s3126_r9364,"BSM,MC16a,Pythia8EvtGen,SSM,Wprime,electroweak,exotic,heavyBoson,lepton,neutrino,resonance",20000,0,2017-06-30 12:16:33.895099
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446367,mc16_13TeV.301305.Pythia8EvtGen_A14NNPDF23LO_ExcitedQ5000Lambda5000f1.recon.e3855_s3126_r9364,"MC16a,Pythia8EvtGen,excitedQuark,exotic,jets",20000,0,2017-06-30 12:16:33.897465
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446403,mc16_13TeV.301307.Pythia8EvtGen_A14NNPDF23LO_ExcitedQ6000Lambda6000f1.recon.e3840_s3126_r9364,"MC16a,Pythia8EvtGen,excitedQuark,exotic,jets",20000,0,2017-06-30 12:16:33.899832
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446431,mc16_13TeV.301309.Pythia8EvtGen_A14NNPDF23LO_ExcitedQ7000Lambda7000f1.recon.e3855_s3126_r9364,"MC16a,Pythia8EvtGen,excitedQuark,exotic,jets",20000,0,2017-06-30 12:16:33.902021
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446460,mc16_13TeV.301340.Pythia8EvtGen_A14NNPDF23LO_CI_minusLL_Lambda7TeV_JZ4W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",999000,0,2017-06-30 12:16:33.904291
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446489,mc16_13TeV.301341.Pythia8EvtGen_A14NNPDF23LO_CI_minusLL_Lambda7TeV_JZ5W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",999500,0,2017-06-30 12:16:33.906280
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446513,mc16_13TeV.301342.Pythia8EvtGen_A14NNPDF23LO_CI_minusLL_Lambda7TeV_JZ6W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",998500,0,2017-06-30 12:16:33.908398
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446539,mc16_13TeV.301343.Pythia8EvtGen_A14NNPDF23LO_CI_minusLL_Lambda7TeV_JZ7W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",1000000,0,2017-06-30 12:16:33.910399
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446556,mc16_13TeV.301344.Pythia8EvtGen_A14NNPDF23LO_CI_minusLL_Lambda7TeV_JZ8W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",1000000,0,2017-06-30 12:16:33.912726
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446576,mc16_13TeV.301345.Pythia8EvtGen_A14NNPDF23LO_CI_minusLL_Lambda7TeV_JZ9W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",1000000,0,2017-06-30 12:16:33.914638
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446639,mc16_13TeV.301352.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ3W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",990500,0,2017-06-30 12:16:33.926554
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446657,mc16_13TeV.301353.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ4W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",999500,0,2017-06-30 12:16:33.928487
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446675,mc16_13TeV.301354.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ5W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",999500,0,2017-06-30 12:16:33.930751
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446691,mc16_13TeV.301355.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ6W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",999000,0,2017-06-30 12:16:33.933196
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446703,mc16_13TeV.301356.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ7W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",1000000,0,2017-06-30 12:16:33.936131
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446715,mc16_13TeV.301357.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ8W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",1000000,0,2017-06-30 12:16:33.939320
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446727,mc16_13TeV.301358.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ9W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",1000000,0,2017-06-30 12:16:33.942003
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446740,mc16_13TeV.301359.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ10W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",1000000,0,2017-06-30 12:16:33.944226
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446752,mc16_13TeV.301360.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ11W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",999500,0,2017-06-30 12:16:33.947153
mc16,mc16a,MCGN,mc16_13TeV,Reco,12380,done,11446763,mc16_13TeV.301361.Pythia8EvtGen_A14NNPDF23LO_CI_plusLL_Lambda7TeV_JZ12W.recon.e3897_s3126_r9364,"MC16a,Pythia8EvtGen,QCD,contactInteraction,exotic,jets",999500,0,2017-06-30 12:16:33.950147
