CAMPAIGN,SUBCAMPAING,PHYS_GROUP,PROJECT,STEP,REQUEST,STATUS,TASK_ID,TASKNAME,HASHTAG_LIST,EVENTS_TOTAL,T_EVENTS_REQUESTED,T_STAMP
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194840,mc16_13TeV.301045.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_800M1000.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",300000,0,2017-06-29 13:15:24.877095
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194850,mc16_13TeV.301046.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1000M1250.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",300000,0,2017-06-29 13:15:24.878345
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194861,mc16_13TeV.301047.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1250M1500.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",300000,0,2017-06-29 13:15:24.879178
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194872,mc16_13TeV.301048.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1500M1750.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",235000,0,2017-06-29 13:15:24.880762
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194884,mc16_13TeV.301049.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1750M2000.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",155000,0,2017-05-08 08:12:55.128455
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194894,mc16_13TeV.301050.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2000M2250.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",300000,0,2017-06-29 13:15:24.884216
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194906,mc16_13TeV.301051.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2250M2500.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",235000,0,2017-06-29 13:15:24.886277
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194917,mc16_13TeV.301052.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2500M2750.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",235000,0,2017-06-29 13:15:24.888471
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194927,mc16_13TeV.301053.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2750M3000.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",235000,0,2017-06-29 13:15:24.890515
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194937,mc16_13TeV.301054.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_3000M3500.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",235000,0,2017-06-29 13:15:24.893157
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194947,mc16_13TeV.301055.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_3500M4000.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",265000,0,2017-05-09 11:14:30.213855
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194958,mc16_13TeV.301056.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_4000M4500.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",210000,0,2017-06-29 13:15:24.895148
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194968,mc16_13TeV.301057.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_4500M5000.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",235000,0,2017-05-09 08:34:18.798227
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194980,mc16_13TeV.301058.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_5000M.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",235000,0,2017-05-08 15:34:01.744002
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11194990,mc16_13TeV.423099.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP8_17.merge.e4453_s3126_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",1998700,0,2017-06-29 13:15:24.899294
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11195001,mc16_13TeV.423100.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP17_35.merge.e3791_s3126_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",1485200,0,2017-06-29 13:15:24.900966
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11195011,mc16_13TeV.423101.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP35_50.merge.e3904_s3126_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",1502200,0,2017-06-29 13:15:24.902992
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11195024,mc16_13TeV.423102.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP50_70.merge.e3791_s3126_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",1997940,0,2017-06-29 13:15:24.904445
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11195034,mc16_13TeV.423103.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP70_140.merge.e3791_s3126_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",1924000,0,2017-06-29 13:15:24.905661
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11195763,mc16_13TeV.423108.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP1000_1500.merge.e4453_s3126_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",64500,0,2017-05-10 20:13:47.234861
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11195768,mc16_13TeV.423107.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP800_1000.merge.e4453_s3126_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",65000,0,2017-06-29 13:15:24.941722
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11195842,mc16_13TeV.301043.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_400M600.merge.e3649_s3126_s3136_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",150000,0,2017-05-08 20:14:54.565496
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11195847,mc16_13TeV.301043.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_400M600.merge.e3649_s3126_s3136_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",299800,0,2017-06-29 13:15:24.944258
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11196968,mc16_13TeV.423106.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP500_800.merge.e3791_s3126_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",667200,0,2017-06-29 13:15:24.960859
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,done,11224337,mc16_13TeV.423105.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP280_500.merge.e3791_s3126_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",666800,0,2017-06-29 13:15:25.509329
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,aborted,11194819,mc16_13TeV.301043.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_400M600.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",0,0,2017-04-18 19:22:55.162908
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,aborted,11195759,mc16_13TeV.423105.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP280_500.merge.e3791_s3126_s3136_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",0,0,2017-04-21 07:18:45.781745
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11189837,mc16_13TeV.423210.Pythia8B_A14_CTEQ6L1_bb_Jpsie3e3.merge.e4364_s3126_r9364_r9315,"2electron,BPhysics,MC16a_CP,Pythia8B,charmonium,egamma,inclusive",998000,0,2017-06-29 13:15:24.637468
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11194805,mc16_13TeV.301042.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_250M400.merge.e3649_s3126_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",294000,0,2017-05-10 17:14:22.718184
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195664,mc16_13TeV.423109.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP1500_2000.merge.e4453_s3126_s3136_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",63300,0,2017-05-08 12:14:16.912245
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195676,mc16_13TeV.423110.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP2000_2500.merge.e4453_s3126_s3136_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",63800,0,2017-06-29 13:15:24.931586
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195685,mc16_13TeV.423111.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP2500_3000.merge.e4453_s3126_s3136_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",63400,0,2017-05-08 10:14:05.990088
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195696,mc16_13TeV.423112.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP3000_inf.merge.e4453_s3126_s3136_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",63400,0,2017-05-08 14:14:33.150520
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195707,mc16_13TeV.423200.Pythia8B_A14_CTEQ6L1_Jpsie3e3.merge.e3869_s3126_s3136_r9364_r9315,"2electron,BPhysics,MC16a_CP,Pythia8B,charmonium,egamma,inclusive",1961900,0,2017-06-29 13:15:24.933361
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195715,mc16_13TeV.423201.Pythia8B_A14_CTEQ6L1_Jpsie3e8.merge.e3869_s3126_s3136_r9364_r9315,"2electron,BPhysics,MC16a_CP,Pythia8B,charmonium,egamma,inclusive",1963700,0,2017-06-29 13:15:24.934166
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195721,mc16_13TeV.423202.Pythia8B_A14_CTEQ6L1_Jpsie3e13.merge.e3955_s3126_s3136_r9364_r9315,"2electron,BPhysics,MC16a_CP,Pythia8B,charmonium,egamma,inclusive",1974800,0,2017-06-29 13:15:24.935202
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195727,mc16_13TeV.423210.Pythia8B_A14_CTEQ6L1_bb_Jpsie3e3.merge.e4364_s3126_s3136_r9364_r9315,"2electron,BPhysics,MC16a_CP,Pythia8B,charmonium,egamma,inclusive",1974800,0,2017-06-29 13:15:24.936000
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195733,mc16_13TeV.423211.Pythia8B_A14_CTEQ6L1_bb_Jpsie3e8.merge.e4364_s3126_s3136_r9364_r9315,"2electron,BPhysics,MC16a_CP,Pythia8B,charmonium,egamma,inclusive",1961800,0,2017-06-29 13:15:24.936842
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195739,mc16_13TeV.423212.Pythia8B_A14_CTEQ6L1_bb_Jpsie3e13.merge.e4364_s3126_s3136_r9364_r9315,"2electron,BPhysics,MC16a_CP,Pythia8B,charmonium,egamma,inclusive",1269700,0,2017-06-29 13:15:24.938140
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195743,mc16_13TeV.424102.Pythia8B_A14_CTEQ6L1_Upsilon1S_mu4mu4.merge.e4293_s3126_r9364_r9315,"2muon,BPhysics,MC16a_CP,Pythia8B,bottomonium,inclusive",3334000,0,2017-06-29 13:15:24.938991
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195749,mc16_13TeV.424108.Pythia8B_A14_CTEQ6L1_Jpsimu6.merge.e5441_s3126_r9364_r9315,"2muon,BPhysics,MC16a_CP,Pythia8B,charmonium,inclusive",53277500,0,2017-06-29 13:15:24.939825
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195754,mc16_13TeV.301041.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_180M250.merge.e3649_s3126_s3136_r9364_r9315,"2tau,MC16a_CP,NLO,PowhegPythia8EvtGen,SM,Z,drellYan,electroweak",273200,0,2017-06-29 13:15:24.940642
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11195822,mc16_13TeV.423104.Pythia8EvtGen_A14NNPDF23LO_gammajet_DP140_280.merge.e3791_s3126_s3136_r9364_r9315,"GammaJets,MC16a_CP,Pythia8EvtGen,QCD,egamma,jets,performance,photon",663150,0,2017-06-29 13:15:24.942652
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11224333,mc16_13TeV.424100.Pythia8B_A14_CTEQ6L1_Jpsimu4mu4.merge.e3735_s3126_r9364_r9315,"2muon,BPhysics,MC16a_CP,Pythia8B,charmonium,inclusive",7664000,0,2017-06-29 13:15:25.507589
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11034,finished,11224343,mc16_13TeV.424100.Pythia8B_A14_CTEQ6L1_Jpsimu4mu4.merge.e3735_s3126_r9364_r9315,"2muon,BPhysics,MC16a_CP,Pythia8B,charmonium,inclusive",7664000,0,2017-06-29 13:15:25.510722
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177400,mc16_13TeV.424007.ParticleGun_single_mu_Pt10.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.092004
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177366,mc16_13TeV.424000.ParticleGun_single_mu_Pt100.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.085579
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177374,mc16_13TeV.424001.ParticleGun_single_mu_Pt500.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.086462
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177379,mc16_13TeV.424002.ParticleGun_single_mu_Pt1000.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.087316
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177387,mc16_13TeV.424004.ParticleGun_single_mu_Pt3000.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.088955
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177392,mc16_13TeV.424005.ParticleGun_single_mu_Pt3.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.090190
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177396,mc16_13TeV.424006.ParticleGun_single_mu_Pt5.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.091338
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177406,mc16_13TeV.424008.ParticleGun_single_mu_Pt20.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.093005
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177410,mc16_13TeV.424009.ParticleGun_single_mu_Pt50.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.093782
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,done,11177414,mc16_13TeV.424015.ParticleGun_single_mu_Pt3to100.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",1000000,0,2017-06-29 13:15:24.094607
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11035,finished,11177383,mc16_13TeV.424003.ParticleGun_single_mu_Pt2000.merge.e3580_s3126_r9364_r9315,"MC16a_CP,ParticleGun,muon,singleParticle",999000,0,2017-04-29 21:35:28.943257
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183800,mc16_13TeV.301904.Sherpa_CT10_mumugammaPt140.merge.e3952_s3126_r9364_r9315,"2muon,GammaJets,MC16a_CP,SM,Sherpa,electroweak,photon",85000,0,2017-04-24 10:13:20.162280
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183749,mc16_13TeV.159000.ParticleGenerator_nu_E50.merge.e3711_s3126_r9364_r9315,"MC16a_CP,ParticleGenerator,nu,singleParticle",2660000,0,2017-06-29 13:15:24.149604
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183753,mc16_13TeV.301220.Pythia8EvtGen_A14NNPDF23LO_Zprime_NoInt_mumu_E6Chi2000.merge.e3990_s3126_r9364_r9315,"2muon,BSM,MC16a_CP,Pythia8EvtGen,Zprime,electroweak,exotic,heavyBoson,resonance",335000,0,2017-06-29 13:15:24.150543
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183758,mc16_13TeV.301221.Pythia8EvtGen_A14NNPDF23LO_Zprime_NoInt_mumu_E6Chi3000.merge.e3990_s3126_r9364_r9315,"2muon,BSM,MC16a_CP,Pythia8EvtGen,Zprime,electroweak,exotic,heavyBoson,resonance",335000,0,2017-06-29 13:15:24.151355
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183762,mc16_13TeV.301222.Pythia8EvtGen_A14NNPDF23LO_Zprime_NoInt_mumu_E6Chi4000.merge.e3990_s3126_r9364_r9315,"2muon,BSM,MC16a_CP,Pythia8EvtGen,Zprime,electroweak,exotic,heavyBoson,resonance",335000,0,2017-06-29 13:15:24.152267
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183766,mc16_13TeV.301223.Pythia8EvtGen_A14NNPDF23LO_Zprime_NoInt_mumu_E6Chi5000.merge.e3990_s3126_r9364_r9315,"2muon,BSM,MC16a_CP,Pythia8EvtGen,Zprime,electroweak,exotic,heavyBoson,resonance",335000,0,2017-06-29 13:15:24.153347
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183770,mc16_13TeV.301535.Sherpa_CT10_eegammaPt10_35.merge.e3952_s3126_r9364_r9315,"2electron,GammaJets,MC16a_CP,SM,Sherpa,electroweak,photon",1665000,0,2017-06-29 13:15:24.154326
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183779,mc16_13TeV.301899.Sherpa_CT10_eegammaPt35_70.merge.e3952_s3126_r9364_r9315,"2electron,GammaJets,MC16a_CP,SM,Sherpa,electroweak,photon",165000,0,2017-04-30 00:13:41.540307
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183783,mc16_13TeV.301900.Sherpa_CT10_eegammaPt70_140.merge.e3952_s3126_r9364_r9315,"2electron,GammaJets,MC16a_CP,SM,Sherpa,electroweak,photon",85000,0,2017-04-29 23:14:37.296241
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183787,mc16_13TeV.301901.Sherpa_CT10_eegammaPt140.merge.e3952_s3126_r9364_r9315,"2electron,GammaJets,MC16a_CP,SM,Sherpa,electroweak,photon",85000,0,2017-04-25 14:13:49.242342
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183792,mc16_13TeV.301902.Sherpa_CT10_mumugammaPt35_70.merge.e3952_s3126_r9364_r9315,"2muon,GammaJets,MC16a_CP,SM,Sherpa,electroweak,photon",165000,0,2017-05-01 01:12:57.249600
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183796,mc16_13TeV.301903.Sherpa_CT10_mumugammaPt70_140.merge.e3952_s3126_r9364_r9315,"2muon,GammaJets,MC16a_CP,SM,Sherpa,electroweak,photon",85000,0,2017-04-25 12:13:44.271535
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183804,mc16_13TeV.341000.PowhegPythia8EvtGen_CT10_AZNLOCTEQ6L1_ggH125_gamgam.merge.e3806_s3126_r9364_r9315,"Higgs,MC16a_CP,PowhegPythia8EvtGen,SM,SMHiggs,diphoton,mH125",650000,0,2017-04-29 18:35:28.604411
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183808,mc16_13TeV.361020.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ0W.merge.e3569_s3126_r9364_r9315,"MC16a_CP,Pythia8EvtGen,QCD,SM,jets,multijet",5335000,0,2017-06-29 13:15:24.160355
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183813,mc16_13TeV.361021.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ1W.merge.e3569_s3126_r9364_r9315,"MC16a_CP,Pythia8EvtGen,QCD,SM,jets,multijet",5335000,0,2017-06-29 13:15:24.161217
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183817,mc16_13TeV.361022.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ2W.merge.e3668_s3126_r9364_r9315,"MC16a_CP,Pythia8EvtGen,QCD,SM,jets,multijet",5330000,0,2017-06-29 13:15:24.162311
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183842,mc16_13TeV.361028.Pythia8EvtGen_A14NNPDF23LO_jetjet_JZ8W.merge.e3569_s3126_r9364_r9315,"MC16a_CP,Pythia8EvtGen,QCD,SM,jets,multijet",5335000,0,2017-06-29 13:15:24.167325
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183855,mc16_13TeV.361039.Sherpa_CT10_SinglePhotonPt35_70_CVetoBVeto.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",6665000,0,2017-06-29 13:15:24.169552
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183863,mc16_13TeV.361041.Sherpa_CT10_SinglePhotonPt35_70_BFilter.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",665000,0,2017-05-01 23:13:04.114930
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183868,mc16_13TeV.361042.Sherpa_CT10_SinglePhotonPt70_140_CVetoBVeto.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",664000,0,2017-06-29 13:15:24.171591
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183872,mc16_13TeV.361043.Sherpa_CT10_SinglePhotonPt70_140_CFilterBVeto.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",664000,0,2017-05-07 12:32:40.193001
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183876,mc16_13TeV.361044.Sherpa_CT10_SinglePhotonPt70_140_BFilter.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",165000,0,2017-04-30 13:28:44.395003
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183885,mc16_13TeV.361046.Sherpa_CT10_SinglePhotonPt140_280_CFilterBVeto.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",2000000,0,2017-06-29 13:15:24.173957
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183893,mc16_13TeV.361048.Sherpa_CT10_SinglePhotonPt280_500_CVetoBVeto.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",1335000,0,2017-06-29 13:15:24.176271
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183901,mc16_13TeV.361050.Sherpa_CT10_SinglePhotonPt280_500_BFilter.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",100000,0,2017-04-27 10:14:19.507204
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183906,mc16_13TeV.361051.Sherpa_CT10_SinglePhotonPt500_1000_CVetoBVeto.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",265000,0,2017-06-29 13:15:24.178593
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183910,mc16_13TeV.361052.Sherpa_CT10_SinglePhotonPt500_1000_CFilterBVeto.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",200000,0,2017-04-30 15:13:35.723672
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183914,mc16_13TeV.361053.Sherpa_CT10_SinglePhotonPt500_1000_BFilter.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",40000,0,2017-04-25 07:14:08.804589
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183918,mc16_13TeV.361055.Sherpa_CT10_SinglePhotonPt1000_2000_CFilterBVeto.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",85000,0,2017-04-30 20:33:07.985731
mc16,mc16a,MCGN,mc16_13TeV,Rec Merge,11048,done,11183923,mc16_13TeV.361056.Sherpa_CT10_SinglePhotonPt1000_2000_BFilter.merge.e3587_s3126_r9364_r9315,"GammaJets,MC16a_CP,SM,Sherpa,photon",24000,0,2017-04-27 07:14:45.736324
