REQUEST_ID,DESCRIPTION,REFERENCE_LINK,PHYS_GROUP,ENERGY_GEV,PROJECT,STEP,TASKID,STATUS,TIMESTAMP,CONTAINER_NAME,CONTAINER_TYPE,HASHTAG_LIST
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,recon,11447018,done,2017-06-25 21:14:28.110899,mc16_13TeV.301060.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_120M180.recon.AOD.e3663_s3126_r9364/,AOD,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447034,done,2017-06-25 21:14:28.119769,mc16_13TeV.301061.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_180M250.merge.NTUP_PILEUP.e3663_s3126_r9364_r9315_p3127/,NTUP_PILEUP,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447043,done,2017-06-25 21:14:28.125580,mc16_13TeV.301062.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_250M400.merge.NTUP_PILEUP.e3663_s3126_r9364_r9315_p3127/,NTUP_PILEUP,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447043,done,2017-06-25 21:14:28.125580,mc16_13TeV.301062.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_250M400.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447053,done,2017-06-25 21:14:28.130832,mc16_13TeV.301063.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_400M600.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447092,done,2017-06-25 21:14:28.152197,mc16_13TeV.301067.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_1250M1500.merge.log.e3663_s3126_r9364_r9315/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447092,done,2017-06-25 21:14:28.152197,mc16_13TeV.301067.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_1250M1500.merge.AOD.e3663_s3126_r9364_r9315/,AOD,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,simul,11447097,done,2017-06-25 21:14:28.154673,mc16_13TeV.301068.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_1500M1750.simul.log.e3663_s3126/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447116,done,2017-06-25 21:14:28.162474,mc16_13TeV.301069.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_1750M2000.merge.log.e3663_s3126_r9364_r9315/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447116,done,2017-06-25 21:14:28.162474,mc16_13TeV.301069.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_1750M2000.merge.AOD.e3663_s3126_r9364_r9315/,AOD,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,recon,11447126,finished,2017-06-25 21:14:28.166710,mc16_13TeV.301070.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_2000M2250.recon.AOD.e3663_s3126_r9364/,AOD,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,simul,11447135,done,2017-06-25 21:14:28.170460,mc16_13TeV.301071.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_2250M2500.simul.log.e3663_s3126/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,simul,11447186,done,2017-06-25 21:14:28.192015,mc16_13TeV.301075.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_3500M4000.simul.log.e3663_s3126/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447195,done,2017-06-25 21:14:28.196275,mc16_13TeV.301075.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_3500M4000.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,simul,11447199,done,2017-06-25 21:14:28.197786,mc16_13TeV.301076.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_4000M4500.simul.HITS.e3663_s3126/,HITS,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447205,done,2017-06-25 21:14:28.200431,mc16_13TeV.301076.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_4000M4500.merge.AOD.e3663_s3126_r9364_r9315/,AOD,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447207,done,2017-06-25 21:14:28.201694,mc16_13TeV.301076.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_4000M4500.merge.NTUP_PILEUP.e3663_s3126_r9364_r9315_p3127/,NTUP_PILEUP,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,recon,11447214,done,2017-06-25 21:14:28.204221,mc16_13TeV.301077.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_4500M5000.recon.log.e3663_s3126_r9364/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447221,done,2017-06-25 21:14:28.206732,mc16_13TeV.301077.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusenu_4500M5000.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447231,done,2017-06-25 21:14:28.211106,mc16_13TeV.301080.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_120M180.merge.AOD.e3663_s3126_r9364_r9315/,AOD,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447242,done,2017-06-25 21:14:28.216188,mc16_13TeV.301081.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_180M250.merge.AOD.e3663_s3126_r9364_r9315/,AOD,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447269,done,2017-06-25 21:14:28.227544,mc16_13TeV.301083.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_400M600.merge.NTUP_PILEUP.e3663_s3126_r9364_r9315_p3127/,NTUP_PILEUP,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,simul,11447285,done,2017-06-25 21:14:28.234439,mc16_13TeV.301085.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_800M1000.simul.log.e3663_s3126/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447296,done,2017-06-25 21:14:28.239319,mc16_13TeV.301085.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_800M1000.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,simul,11447325,done,2017-06-25 21:14:28.255740,mc16_13TeV.364155.Sherpa_221_NNPDF30NNLO_Znunu_MAXHTPTV1000_E_CMS.simul.log.e5308_s3126/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,recon,11447385,done,2017-06-25 21:14:28.288333,mc16_13TeV.301090.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_2000M2250.recon.log.e3663_s3126_r9364/,log,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447395,done,2017-06-25 21:14:28.294971,mc16_13TeV.301090.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_2000M2250.merge.NTUP_PILEUP.e3663_s3126_r9364_r9315_p3127/,NTUP_PILEUP,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447397,done,2017-06-25 21:14:28.296422,mc16_13TeV.407024.Sherpa_CT10_taunugammagammaPt50GeV.merge.AOD.e4000_s3126_r9364_r9315/,AOD,MC16a
12388,"Release 21 scrutiny MC16a ""ready"" samples: part 1",,MCGN,13000,mc16_13TeV,merge,11447411,done,2017-06-25 21:14:28.304446,mc16_13TeV.301091.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_2250M2500.merge.log.e3663_s3126_r9364_r9315/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447418,done,2017-06-25 21:14:28.308431,mc16_13TeV.407025.Sherpa_CT10_ZeegammagammaPt50GeV.merge.AOD.e3992_s3126_r9364_r9315/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447454,done,2017-06-25 21:14:28.327878,mc16_13TeV.301093.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_2750M3000.merge.AOD.e3663_s3126_r9364_r9315/,AOD,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447457,finished,2017-06-25 21:14:28.329181,mc16_13TeV.407027.Sherpa_CT10_ZtautaugammagammaPt50GeV.merge.AOD.e3992_s3126_r9364_r9315/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,recon,11447470,done,2017-06-25 21:14:28.338124,mc16_13TeV.301094.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_3000M3500.recon.AOD.e3663_s3126_r9364/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447501,done,2017-06-25 21:14:28.354757,mc16_13TeV.301095.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_3500M4000.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,simul,11447508,done,2017-06-25 21:14:28.358538,mc16_13TeV.410081.MadGraphPythia8EvtGen_A14NNPDF23_ttbarWW.simul.log.e4111_s3126/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447535,done,2017-06-25 21:14:28.380345,mc16_13TeV.301097.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_4500M5000.merge.AOD.e3663_s3126_r9364_r9315/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447535,done,2017-06-25 21:14:28.380345,mc16_13TeV.301097.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_4500M5000.merge.log.e3663_s3126_r9364_r9315/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447537,done,2017-06-25 21:14:28.381844,mc16_13TeV.301097.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_4500M5000.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447545,done,2017-06-25 21:14:28.386137,mc16_13TeV.410082.MadGraphPythia8EvtGen_A14NNPDF23LO_ttgamma_noallhad.merge.log.e4404_s3126_r9364_r9315_p3127/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447558,done,2017-06-25 21:14:28.392073,mc16_13TeV.301098.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_5000M.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447560,done,2017-06-25 21:14:28.393454,mc16_13TeV.410083.MadGraphPythia8EvtGen_A14NNPDF23LO_ttgamma4080_noallhad.merge.log.e4418_s3126_r9364_r9315/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447560,done,2017-06-25 21:14:28.393454,mc16_13TeV.410083.MadGraphPythia8EvtGen_A14NNPDF23LO_ttgamma4080_noallhad.merge.AOD.e4418_s3126_r9364_r9315/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,recon,11447568,done,2017-06-25 21:14:28.397599,mc16_13TeV.301100.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_120M180.recon.log.e3663_s3126_r9364/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,recon,11447568,done,2017-06-25 21:14:28.397599,mc16_13TeV.301100.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_120M180.recon.AOD.e3663_s3126_r9364/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447580,done,2017-06-25 21:14:28.404087,mc16_13TeV.301100.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_120M180.merge.NTUP_PILEUP.e3663_s3126_r9364_r9315_p3127/,NTUP_PILEUP,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447582,done,2017-06-25 21:14:28.405375,mc16_13TeV.410084.MadGraphPythia8EvtGen_A14NNPDF23LO_ttgamma80_noallhad.merge.log.e4418_s3126_r9364_r9315/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,recon,11447597,done,2017-06-25 21:14:28.415275,mc16_13TeV.410088.MadGraphPythia8EvtGen_A14NNPDF23LO_ttgamma4080_allhad.recon.AOD.e4423_s3126_r9364/,AOD,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,simul,11447613,done,2017-06-25 21:14:28.423240,mc16_13TeV.410089.MadGraphPythia8EvtGen_A14NNPDF23LO_ttgamma80_allhad.simul.HITS.e4418_s3126/,HITS,MC16a
11881,Sherpa 2.2.1 Wlnu with OTF weights MC16 processing for HPC,https://its.cern.ch/jira/browse/ATLMCPROD-4645,STDM,13000,mc16_13TeV,simul,11351148,obsolete,2017-05-24 08:42:40.701323,mc16_13TeV.364159.Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV70_140_CVetoBVeto.simul.log.e5340_e5984_s3126/,log,"MC16c_CP, NLO, SM, Sherpa, W, Wjets, jets, muon"
11881,Sherpa 2.2.1 Wlnu with OTF weights MC16 processing for HPC,https://its.cern.ch/jira/browse/ATLMCPROD-4645,STDM,13000,mc16_13TeV,merge,11430564,obsolete,2017-06-19 22:40:19.549280,mc16_13TeV.364159.Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV70_140_CVetoBVeto.merge.log.e5340_e5984_s3126_s3136/,log,"MC16c_CP, NLO, SM, Sherpa, W, Wjets, jets, muon"
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,recon,11447511,done,2017-06-25 21:14:28.359725,mc16_13TeV.301096.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminenu_4000M4500.recon.log.e3663_s3126_r9364/,log,MC16a
11881,Sherpa 2.2.1 Wlnu with OTF weights MC16 processing for HPC,https://its.cern.ch/jira/browse/ATLMCPROD-4645,STDM,13000,mc16_13TeV,merge,11332997,obsolete,2017-05-16 23:36:56.707230,mc16_13TeV.364173.Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV70_140_CVetoBVeto.merge.EVNT.e5340_e5984/,EVNT,"MC16c_CP, NLO, SM, Sherpa, W, Wjets, electron, jets"
11881,Sherpa 2.2.1 Wlnu with OTF weights MC16 processing for HPC,https://its.cern.ch/jira/browse/ATLMCPROD-4645,STDM,13000,mc16_13TeV,merge,11370933,obsolete,2017-05-31 19:47:50.965778,mc16_13TeV.364178.Sherpa_221_NNPDF30NNLO_Wenu_MAXHTPTV140_280_BFilter.merge.log.e5340_e5984/,log,"MC16c_CP, NLO, SM, Sherpa, W, Wjets, electron, jets"
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,recon,11447619,done,2017-06-25 21:14:28.426079,mc16_13TeV.410089.MadGraphPythia8EvtGen_A14NNPDF23LO_ttgamma80_allhad.recon.log.e4418_s3126_r9364/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447623,done,2017-06-25 21:14:28.429134,mc16_13TeV.410089.MadGraphPythia8EvtGen_A14NNPDF23LO_ttgamma80_allhad.merge.AOD.e4418_s3126_r9364_r9315/,AOD,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447643,done,2017-06-25 21:14:28.440263,mc16_13TeV.410111.MadGraphPythia8EvtGen_A14NNPDF23LO_ttee_Np0.merge.AOD.e4265_s3126_r9364_r9315/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,recon,11447651,done,2017-06-25 21:14:28.444744,mc16_13TeV.301104.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_600M800.recon.AOD.e3663_s3126_r9364/,AOD,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,recon,11447659,done,2017-06-25 21:14:28.448833,mc16_13TeV.410112.MadGraphPythia8EvtGen_A14NNPDF23LO_ttee_Np1.recon.log.e4265_s3126_r9364/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,simul,11447710,done,2017-06-25 21:14:28.472880,mc16_13TeV.410114.MadGraphPythia8EvtGen_A14NNPDF23LO_ttmumu_Np1.simul.HITS.e4265_s3126/,HITS,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,recon,11447715,done,2017-06-25 21:14:28.475694,mc16_13TeV.410114.MadGraphPythia8EvtGen_A14NNPDF23LO_ttmumu_Np1.recon.AOD.e4265_s3126_r9364/,AOD,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,simul,11447731,finished,2017-06-25 21:14:28.483542,mc16_13TeV.410115.MadGraphPythia8EvtGen_A14NNPDF23LO_tttautau_Np0.simul.HITS.e4265_s3126/,HITS,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447740,finished,2017-06-25 21:14:28.488686,mc16_13TeV.410115.MadGraphPythia8EvtGen_A14NNPDF23LO_tttautau_Np0.merge.log.e4265_s3126_r9364_r9315/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,simul,11447771,finished,2017-06-25 21:14:28.506829,mc16_13TeV.410155.aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttW.simul.log.e5070_s3126/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447781,finished,2017-06-25 21:14:28.512161,mc16_13TeV.410155.aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttW.merge.log.e5070_s3126_r9364_r9315/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447786,finished,2017-06-25 21:14:28.515734,mc16_13TeV.410155.aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttW.merge.log.e5070_s3126_r9364_r9315_p3127/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447808,done,2017-06-25 21:14:28.526435,mc16_13TeV.410156.aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttZnunu.merge.log.e5070_s3126_r9364_r9315_p3127/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447808,done,2017-06-25 21:14:28.526435,mc16_13TeV.410156.aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttZnunu.merge.NTUP_PILEUP.e5070_s3126_r9364_r9315_p3127/,NTUP_PILEUP,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,recon,11447839,done,2017-06-25 21:14:28.540623,mc16_13TeV.301113.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_2750M3000.recon.AOD.e3663_s3126_r9364/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447843,done,2017-06-25 21:14:28.543067,mc16_13TeV.301113.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_2750M3000.merge.log.e3663_s3126_r9364_r9315/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,simul,11447853,done,2017-06-25 21:14:28.547772,mc16_13TeV.301114.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_3000M3500.simul.HITS.e3663_s3126/,HITS,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,merge,11447869,done,2017-06-25 21:14:28.556495,mc16_13TeV.410219.aMcAtNloPythia8EvtGen_MEN30NLO_A14N23LO_ttmumu.merge.log.e5070_s3126_r9364_r9315_p3127/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447885,done,2017-06-25 21:14:28.565307,mc16_13TeV.301115.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_3500M4000.merge.log.e3663_s3126_r9364_r9315/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447890,done,2017-06-25 21:14:28.568033,mc16_13TeV.301115.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_3500M4000.merge.NTUP_PILEUP.e3663_s3126_r9364_r9315_p3127/,NTUP_PILEUP,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447890,done,2017-06-25 21:14:28.568033,mc16_13TeV.301115.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_3500M4000.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,simul,11447894,done,2017-06-25 21:14:28.570495,mc16_13TeV.301116.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_4000M4500.simul.HITS.e3663_s3126/,HITS,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447904,done,2017-06-25 21:14:28.574289,mc16_13TeV.301116.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_4000M4500.merge.log.e3663_s3126_r9364_r9315/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,simul,11447922,finished,2017-06-25 21:14:28.582509,mc16_13TeV.410250.Sherpa_221_NNPDF30NNLO_ttbar_SingleLeptonP_MEPS_NLO.simul.log.e5450_s3126/,log,MC16a
12391,"Release 21 scrutiny MC16a ""ready"" samples: part 4",,MCGN,13000,mc16_13TeV,recon,11447928,finished,2017-06-25 21:14:28.585203,mc16_13TeV.410250.Sherpa_221_NNPDF30NNLO_ttbar_SingleLeptonP_MEPS_NLO.recon.AOD.e5450_s3126_r9364/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447933,done,2017-06-25 21:14:28.586553,mc16_13TeV.301117.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_4500M5000.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,simul,11447961,done,2017-06-25 21:14:28.599293,mc16_13TeV.301121.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_180M250.simul.log.e3663_s3126/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447994,done,2017-06-25 21:14:28.618475,mc16_13TeV.301122.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_250M400.merge.AOD.e3663_s3126_r9364_r9315/,AOD,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11447998,done,2017-06-25 21:14:28.622419,mc16_13TeV.301122.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_250M400.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,simul,11448065,done,2017-06-25 21:14:28.657363,mc16_13TeV.301128.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_1500M1750.simul.HITS.e3663_s3126/,HITS,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,simul,11448076,done,2017-06-25 21:14:28.662873,mc16_13TeV.301129.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_1750M2000.simul.HITS.e3663_s3126/,HITS,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11448083,done,2017-06-25 21:14:28.666778,mc16_13TeV.301129.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_1750M2000.merge.log.e3663_s3126_r9364_r9315_p3127/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,simul,11448128,done,2017-06-25 21:14:28.688542,mc16_13TeV.301134.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_3000M3500.simul.log.e3663_s3126/,log,MC16a
12389,"Release 21 scrutiny MC16a ""ready"" samples: part 2",,MCGN,13000,mc16_13TeV,merge,11448135,done,2017-06-25 21:14:28.692563,mc16_13TeV.301134.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_3000M3500.merge.NTUP_PILEUP.e3663_s3126_r9364_r9315_p3127/,NTUP_PILEUP,MC16a
